Week_Start_Date,Product,Sessions,PDP Add to Cart Units,Units Sold,FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Quarter_Start_Date,Data_Type,Product Code
2023-09-04,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 11 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 12 Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 12/mini,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 13/mini/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 14/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 15/Plus/Pro/Pro Max,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 5S,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 6S/6S Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 7/7 Plus,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone 8/8 Plus/X,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone Accessories,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone Historical and Other,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
